person_id,changed_field_count,changed_fields
P004591,3,comments; marriage_status_norm; origin_place_norm
P004592,3,comments; marriage_status_norm; origin_place_norm
P004593,3,comments; marriage_status_norm; origin_place_norm
P004594,3,comments; marriage_status_norm; origin_place_norm
P004595,2,comments; origin_place_norm
P004596,3,comments; marriage_status_norm; origin_place_norm
P004597,2,comments; origin_place_norm
P004598,2,comments; origin_place_norm
P004599,1,origin_place_norm
P004600,2,comments; origin_place_norm
P004601,3,comments; marriage_status_norm; origin_place_norm
P004602,3,comments; marriage_status_norm; origin_place_norm
P004603,3,comments; marriage_status_norm; origin_place_norm
P004604,3,comments; marriage_status_norm; origin_place_norm
P004605,3,comments; marriage_status_norm; origin_place_norm
P004606,3,comments; marriage_status_norm; origin_place_norm
P004607,3,comments; marriage_status_norm; origin_place_norm
P004608,3,comments; marriage_status_norm; origin_place_norm
P004609,3,comments; marriage_status_norm; origin_place_norm
P004610,3,comments; marriage_status_norm; origin_place_norm
P004611,3,comments; marriage_status_norm; origin_place_norm
P004612,3,comments; marriage_status_norm; origin_place_norm
P004613,3,comments; marriage_status_norm; origin_place_norm
P004614,3,comments; marriage_status_norm; origin_place_norm
P004615,3,comments; marriage_status_norm; origin_place_norm
P004616,2,comments; origin_place_norm
P004617,3,comments; marriage_status_norm; origin_place_norm
P004618,3,comments; marriage_status_norm; origin_place_norm
P004619,3,comments; marriage_status_norm; origin_place_norm
P004620,3,comments; marriage_status_norm; origin_place_norm
P004621,3,comments; marriage_status_norm; origin_place_norm
P004622,3,comments; marriage_status_norm; origin_place_norm
P004623,3,comments; marriage_status_norm; origin_place_norm
P004624,2,comments; origin_place_norm
P004625,2,comments; origin_place_norm
P004626,2,comments; origin_place_norm
P004627,3,comments; marriage_status_norm; origin_place_norm
P004628,3,comments; marriage_status_norm; origin_place_norm
P004629,3,comments; marriage_status_norm; origin_place_norm
P004630,2,comments; origin_place_norm
P004631,3,comments; marriage_status_norm; origin_place_norm
P004632,3,comments; marriage_status_norm; origin_place_norm
P004633,3,comments; marriage_status_norm; origin_place_norm
P004634,2,comments; origin_place_norm
P004635,2,comments; origin_place_norm
P004636,3,age_months; comments; origin_place_norm
P004637,3,comments; marriage_status_norm; origin_place_norm
P004638,3,comments; marriage_status_norm; origin_place_norm
P004639,3,comments; marriage_status_norm; origin_place_norm
P004640,3,comments; marriage_status_norm; origin_place_norm
P004641,2,comments; origin_place_norm
P004642,2,comments; origin_place_norm
P004643,3,comments; marriage_status_norm; origin_place_norm
P004644,3,comments; marriage_status_norm; origin_place_norm
P004645,2,comments; origin_place_norm
P004646,3,comments; marriage_status_norm; origin_place_norm
P004647,3,comments; marriage_status_norm; origin_place_norm
P004648,3,comments; marriage_status_norm; origin_place_norm
P004649,3,comments; marriage_status_norm; origin_place_norm
P004650,3,comments; marriage_status_norm; origin_place_norm
P004651,3,comments; marriage_status_norm; origin_place_norm
P004652,3,comments; marriage_status_norm; origin_place_norm
P004653,3,comments; marriage_status_norm; origin_place_norm
P004654,2,comments; origin_place_norm
P004655,3,age_months; comments; origin_place_norm
P004656,3,comments; marriage_status_norm; origin_place_norm
P004657,3,comments; marriage_status_norm; origin_place_norm
P004658,3,comments; marriage_status_norm; origin_place_norm
P004659,3,comments; marriage_status_norm; origin_place_norm
P004660,3,comments; marriage_status_norm; origin_place_norm
P004661,2,comments; origin_place_norm
P004662,2,comments; origin_place_norm
P004663,3,age_months; comments; origin_place_norm
P004664,3,comments; marriage_status_norm; origin_place_norm
P004665,3,comments; marriage_status_norm; origin_place_norm
P004666,3,comments; marriage_status_norm; origin_place_norm
P004667,2,comments; origin_place_norm
P004668,3,age_months; comments; origin_place_norm
P004669,3,comments; marriage_status_norm; origin_place_norm
P004670,3,comments; marriage_status_norm; origin_place_norm
P004671,3,comments; marriage_status_norm; origin_place_norm
P004672,3,comments; marriage_status_norm; origin_place_norm
P004673,3,comments; marriage_status_norm; origin_place_norm
P004674,3,comments; marriage_status_norm; origin_place_norm
P004675,3,comments; marriage_status_norm; origin_place_norm
P004676,3,comments; marriage_status_norm; origin_place_norm
P004677,3,comments; marriage_status_norm; origin_place_norm
P004678,3,comments; marriage_status_norm; origin_place_norm
P004679,1,comments
P004680,2,comments; origin_place_norm
P004681,3,age_months; comments; origin_place_norm
P004682,3,comments; marriage_status_norm; origin_place_norm
P004683,3,comments; marriage_status_norm; origin_place_norm
P004684,3,comments; marriage_status_norm; origin_place_norm
P004685,3,comments; marriage_status_norm; origin_place_norm
P004686,3,comments; marriage_status_norm; origin_place_norm
P004687,3,comments; marriage_status_norm; origin_place_norm
P004688,3,comments; marriage_status_norm; origin_place_norm
P004689,3,comments; marriage_status_norm; origin_place_norm
P004690,3,comments; marriage_status_norm; origin_place_norm
P004691,3,comments; marriage_status_norm; origin_place_norm
P004692,2,comments; origin_place_norm
P004693,3,comments; marriage_status_norm; origin_place_norm
P004694,3,comments; marriage_status_norm; origin_place_norm
P004695,3,comments; marriage_status_norm; origin_place_norm
P004696,4,comments; marriage_status_norm; occupation_norm; origin_place_norm
P004697,3,comments; marriage_status_norm; origin_place_norm
P004698,3,comments; marriage_status_norm; origin_place_norm
P004699,3,comments; marriage_status_norm; origin_place_norm
P004700,3,comments; marriage_status_norm; origin_place_norm
P004701,3,comments; marriage_status_norm; origin_place_norm
P004702,1,comments
P004703,3,comments; marriage_status_norm; origin_place_norm
P004704,3,comments; marriage_status_norm; origin_place_norm
P004705,3,comments; marriage_status_norm; origin_place_norm
P004706,3,comments; marriage_status_norm; origin_place_norm
P004707,3,comments; marriage_status_norm; origin_place_norm
P004708,3,comments; marriage_status_norm; origin_place_norm
P004709,3,comments; marriage_status_norm; origin_place_norm
P004710,3,comments; marriage_status_norm; origin_place_norm
P004711,3,comments; marriage_status_norm; origin_place_norm
P004712,3,comments; marriage_status_norm; origin_place_norm
P004713,2,age_months; origin_place_norm
P004714,3,comments; marriage_status_norm; origin_place_norm
P004715,3,comments; marriage_status_norm; origin_place_norm
P004716,2,comments; origin_place_norm
P004717,3,age_months; comments; origin_place_norm
P004718,3,comments; marriage_status_norm; origin_place_norm
P004719,3,comments; marriage_status_norm; origin_place_norm
P004720,3,comments; marriage_status_norm; origin_place_norm
P004721,3,comments; marriage_status_norm; origin_place_norm
P004722,3,comments; marriage_status_norm; origin_place_norm
P004723,3,comments; marriage_status_norm; origin_place_norm
P004724,2,comments; origin_place_norm
P004725,2,age_months; origin_place_norm
P004726,2,marriage_status_norm; origin_place_norm
P004727,3,comments; marriage_status_norm; origin_place_norm
P004728,3,comments; marriage_status_norm; origin_place_norm
P004729,3,comments; marriage_status_norm; origin_place_norm
P004730,3,comments; marriage_status_norm; origin_place_norm
P004731,3,age_months; comments; origin_place_norm
P004732,3,age_months; comments; origin_place_norm
P004733,3,comments; marriage_status_norm; origin_place_norm
P004734,3,comments; marriage_status_norm; origin_place_norm
P004735,2,comments; origin_place_norm
P004736,3,age_months; comments; origin_place_norm
P004737,3,comments; marriage_status_norm; origin_place_norm
P004738,3,comments; marriage_status_norm; origin_place_norm
P004739,3,comments; marriage_status_norm; origin_place_norm
P004740,3,comments; marriage_status_norm; origin_place_norm
P004741,3,comments; marriage_status_norm; origin_place_norm
P004742,3,comments; marriage_status_norm; origin_place_norm
P004743,3,comments; marriage_status_norm; origin_place_norm
P004744,3,comments; marriage_status_norm; origin_place_norm
P004745,3,comments; marriage_status_norm; origin_place_norm
P004746,3,comments; marriage_status_norm; origin_place_norm
P004747,3,comments; marriage_status_norm; origin_place_norm
P004748,3,comments; marriage_status_norm; origin_place_norm
P004749,3,comments; marriage_status_norm; origin_place_norm
P004750,3,comments; marriage_status_norm; origin_place_norm
P004751,3,comments; marriage_status_norm; origin_place_norm
P004752,3,comments; marriage_status_norm; origin_place_norm
P004753,3,age_months; comments; origin_place_norm
P004754,3,comments; marriage_status_norm; origin_place_norm
P004755,3,comments; marriage_status_norm; origin_place_norm
P004756,3,comments; marriage_status_norm; origin_place_norm
P004757,2,comments; origin_place_norm
P004758,3,comments; marriage_status_norm; origin_place_norm
P004759,3,comments; marriage_status_norm; origin_place_norm
P004760,3,comments; marriage_status_norm; origin_place_norm
P004761,3,comments; marriage_status_norm; origin_place_norm
P004762,2,comments; origin_place_norm
P004763,3,age_months; comments; origin_place_norm
P004764,3,comments; marriage_status_norm; origin_place_norm
P004765,3,comments; marriage_status_norm; origin_place_norm
P004766,2,comments; origin_place_norm
P004767,3,comments; marriage_status_norm; origin_place_norm
P004768,3,comments; marriage_status_norm; origin_place_norm
P004769,3,comments; marriage_status_norm; origin_place_norm
P004770,3,comments; marriage_status_norm; origin_place_norm
P004771,3,comments; marriage_status_norm; origin_place_norm
P004772,3,comments; marriage_status_norm; origin_place_norm
P004773,3,age_months; comments; origin_place_norm
P004774,3,comments; marriage_status_norm; origin_place_norm
P004775,3,comments; marriage_status_norm; origin_place_norm
P004776,3,comments; marriage_status_norm; origin_place_norm
P004777,2,comments; origin_place_norm
P004778,2,comments; origin_place_norm
P004779,3,age_months; comments; origin_place_norm
P004780,3,comments; marriage_status_norm; origin_place_norm
P004781,3,comments; marriage_status_norm; origin_place_norm
P004782,3,comments; marriage_status_norm; origin_place_norm
P004783,3,comments; marriage_status_norm; origin_place_norm
P004784,3,comments; marriage_status_norm; origin_place_norm
P004785,3,comments; marriage_status_norm; origin_place_norm
P004786,3,comments; marriage_status_norm; origin_place_norm
P004787,3,comments; marriage_status_norm; origin_place_norm
P004788,2,comments; origin_place_norm
P004789,2,comments; origin_place_norm
P004790,3,comments; marriage_status_norm; origin_place_norm
P004791,2,marriage_status_norm; origin_place_norm
P004792,3,comments; marriage_status_norm; origin_place_norm
P004793,3,comments; marriage_status_norm; origin_place_norm
P004794,2,comments; origin_place_norm
P004795,3,age_months; comments; origin_place_norm
P004796,3,comments; marriage_status_norm; origin_place_norm
P004797,3,comments; marriage_status_norm; origin_place_norm
P004798,3,age_months; comments; origin_place_norm
P004799,3,age_months; comments; origin_place_norm
P004800,3,comments; marriage_status_norm; origin_place_norm
P004801,3,comments; marriage_status_norm; origin_place_norm
P004802,3,comments; marriage_status_norm; origin_place_norm
P004803,3,comments; marriage_status_norm; origin_place_norm
P004804,3,comments; marriage_status_norm; origin_place_norm
P004805,3,comments; marriage_status_norm; origin_place_norm
P004806,3,comments; marriage_status_norm; origin_place_norm
P004807,3,comments; marriage_status_norm; origin_place_norm
P004808,3,comments; marriage_status_norm; origin_place_norm
P004809,3,comments; marriage_status_norm; origin_place_norm
P004810,2,comments; origin_place_norm
P004811,3,age_months; comments; origin_place_norm
P004812,2,marriage_status_norm; origin_place_norm
P004813,3,comments; marriage_status_norm; origin_place_norm
P004814,3,comments; marriage_status_norm; origin_place_norm
P004815,3,age_months; comments; origin_place_norm
P004816,3,comments; marriage_status_norm; origin_place_norm
P004817,3,comments; marriage_status_norm; origin_place_norm
P004818,2,comments; origin_place_norm
P004819,2,comments; origin_place_norm
P004820,2,comments; origin_place_norm
P004821,3,age_months; comments; origin_place_norm
P004822,3,comments; marriage_status_norm; origin_place_norm
P004823,3,comments; marriage_status_norm; origin_place_norm
P004824,1,origin_place_norm
P004825,3,comments; marriage_status_norm; origin_place_norm
P004826,3,comments; marriage_status_norm; origin_place_norm
P004827,3,comments; marriage_status_norm; origin_place_norm
P004828,3,comments; marriage_status_norm; origin_place_norm
